unique_employee_ids,stillExists,companyAlias,is_train,vote_cnt,vote_avg,vote_std,vote_p50,vote_p75,votes_monday_cnt,votes_monday_avg,votes_monday_std,votes_monday_p50,votes_monday_p75,votes_friday_cnt,votes_friday_avg,votes_friday_std,votes_friday_p50,votes_friday_p75,acpt_likes_cnt,acpt_likes_avg,acpt_likes_std,acpt_likes_p50,acpt_likes_p75,acpt_dislikes_cnt,acpt_dislikes_avg,acpt_dislikes_std,acpt_dislikes_p50,acpt_dislikes_p75,len_txt_cnt,len_txt_avg,len_txt_std,len_txt_p50,len_txt_p75,comment_weekend_cnt,comment_weekday_cnt,comment_morning_cnt,comment_night_cnt,comment_lunch_cnt,gv_liked_cnt,gv_disliked_cnt,reaction_cnt,turn_over_rate,vote_company_cnt,vote_company_avg,vote_company_std,vote_company_p50,vote_company_p75,comment_per_emp_avg,comment_len_per_emp_avg,comment_per_emp_p50,comment_len_per_emp_p50,gv_liked_per_emp_avg,gv_disliked_per_emp_avg,gv_liked_per_emp_p50,gv_disliked_per_emp_p50
7_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,32.0,2.875,0.6090712125322325,3.0,3.0,9.0,2.5555555555555554,0.7264831572567789,3.0,3.0,6.0,3.0,0.6324555320336759,3.0,3.0,34.0,2.1176470588235294,1.4722628611303803,2.0,3.0,2.0,0.0,0.0,0.0,0.0,40.0,33.25,22.39705795697741,24.0,41.75,2.0,38.0,0.0,16.0,2.0,27.0,0.0,27.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
8_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,2.0,3.0,0.0,3.0,3.0,1.0,3.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
9_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,16.0,3.0,0.0,3.0,3.0,5.0,3.0,0.0,3.0,3.0,1.0,3.0,,3.0,3.0,4.0,3.0,0.0,3.0,3.0,0.0,,,,,4.0,171.5,39.83716857408418,171.5,206.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
10_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,38.0,3.0789473684210527,0.35879520224642053,3.0,3.0,6.0,3.1666666666666665,0.4082482904638631,3.0,3.0,8.0,3.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,13.0,0.0,13.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
11_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,60.0,3.033333333333333,0.6880743620304538,3.0,3.0,11.0,3.1818181818181817,0.7507571935295484,3.0,4.0,9.0,2.6666666666666665,1.0,3.0,3.0,60.0,2.033333333333333,1.149305857812558,2.0,2.0,8.0,0.25,0.4629100498862757,0.0,0.25,70.0,40.4,56.01769906641696,18.0,42.75,0.0,70.0,2.0,22.0,6.0,340.0,0.0,340.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
12_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,29.0,3.1724137931034484,0.46820062223377995,3.0,3.0,5.0,3.2,0.447213595499958,3.0,3.0,4.0,3.0,0.0,3.0,3.0,28.0,1.7857142857142858,0.9567360740266436,1.5,2.0,0.0,,,,,30.0,29.2,25.005378731729728,25.0,36.25,0.0,30.0,0.0,0.0,30.0,6.0,0.0,6.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
13_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,8.0,3.5,0.7559289460184544,4.0,4.0,3.0,3.6666666666666665,0.5773502691896258,4.0,4.0,3.0,3.0,1.0,3.0,3.5,12.0,2.3333333333333335,1.9694638556693236,1.0,5.0,2.0,0.0,0.0,0.0,0.0,14.0,22.0,14.34733960865755,17.0,37.0,0.0,14.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
14_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,1.0,3.0,,3.0,3.0,1.0,3.0,,3.0,3.0,0.0,,,,,2.0,3.0,0.0,3.0,3.0,0.0,,,,,2.0,111.0,0.0,111.0,111.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
15_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,35.0,4.0,0.0,4.0,4.0,11.0,4.0,0.0,4.0,4.0,5.0,4.0,0.0,4.0,4.0,24.0,4.0,2.245768968720862,3.0,6.25,2.0,7.0,0.0,7.0,7.0,24.0,76.5,44.81362370490939,67.0,102.25,2.0,22.0,2.0,2.0,2.0,122.0,6.0,128.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
16_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,31.0,2.967741935483871,0.5467400947276463,3.0,3.0,8.0,3.125,0.6408699444616557,3.0,3.25,4.0,3.0,0.0,3.0,3.0,28.0,2.0714285714285716,1.3588822048142535,1.5,3.0,2.0,0.0,0.0,0.0,0.0,30.0,55.93333333333333,33.6953218213401,68.0,78.0,2.0,28.0,0.0,16.0,4.0,,,,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
17_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,6.0,3.6666666666666665,0.816496580927726,4.0,4.0,3.0,3.3333333333333335,1.1547005383792515,4.0,4.0,1.0,4.0,,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,,,,,2.0,402.0,0.0,402.0,402.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,13.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
18_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,31.0,3.0,0.3651483716701107,3.0,3.0,1.0,3.0,,3.0,3.0,8.0,3.0,0.5345224838248488,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
19_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,46.0,3.739130434782609,0.4914731871829903,4.0,4.0,8.0,3.875,0.35355339059327384,4.0,4.0,7.0,3.4285714285714284,0.7867957924694432,4.0,4.0,38.0,2.263157894736842,1.464613416872157,2.0,2.75,0.0,,,,,38.0,131.73684210526315,138.14009422684427,88.0,169.25,0.0,38.0,6.0,6.0,6.0,449.0,4.0,453.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
20_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,77.0,3.064935064935065,0.5462229720559548,3.0,3.0,17.0,2.764705882352941,0.4372373160976031,3.0,3.0,12.0,3.0833333333333335,0.6685579234215215,3.0,3.25,28.0,3.0714285714285716,1.9800593225039798,2.0,5.0,0.0,,,,,30.0,46.4,28.63997688305752,42.0,56.25,0.0,30.0,0.0,2.0,2.0,13.0,0.0,13.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
21_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,46.0,4.0,0.0,4.0,4.0,11.0,4.0,0.0,4.0,4.0,8.0,4.0,0.0,4.0,4.0,12.0,3.3333333333333335,1.5569978883230458,3.0,4.0,0.0,,,,,12.0,84.33333333333333,22.824760611443377,92.0,96.0,0.0,12.0,4.0,2.0,0.0,19.0,0.0,19.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
22_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,70.0,3.4,0.5748345697752489,3.0,4.0,15.0,3.4,0.6324555320336759,3.0,4.0,14.0,3.5,0.5188745216627707,3.5,4.0,128.0,2.828125,1.5220653963828694,3.0,4.0,0.0,,,,,134.0,112.05970149253731,72.65199376759362,109.0,153.5,0.0,134.0,2.0,70.0,6.0,113.0,0.0,113.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
23_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,31.0,3.161290322580645,0.4543694673976518,3.0,3.0,6.0,2.8333333333333335,0.408248290463863,3.0,3.0,6.0,3.1666666666666665,0.408248290463863,3.0,3.0,48.0,3.5,2.931850044059393,3.0,4.0,2.0,13.0,0.0,13.0,13.0,50.0,98.2,61.59777361468281,83.0,116.0,0.0,50.0,6.0,28.0,6.0,11.0,0.0,11.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
24_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,3.0,4.0,0.0,4.0,4.0,2.0,4.0,0.0,4.0,4.0,1.0,4.0,,4.0,4.0,2.0,5.0,0.0,5.0,5.0,0.0,,,,,2.0,345.0,0.0,345.0,345.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
25_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,62.0,3.693548387096774,0.560699495139611,4.0,4.0,15.0,3.8,0.41403933560541256,4.0,4.0,8.0,3.875,0.35355339059327384,4.0,4.0,108.0,2.9444444444444446,1.81804729040687,3.0,3.0,2.0,4.0,0.0,4.0,4.0,110.0,113.94545454545455,74.45469484628808,92.0,152.75,0.0,110.0,0.0,32.0,0.0,44.0,0.0,44.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
26_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,70.0,3.5428571428571427,0.5298540757745539,4.0,4.0,13.0,3.3846153846153846,0.5063696835418332,3.0,4.0,13.0,3.4615384615384617,0.6602252917735246,4.0,4.0,128.0,2.265625,1.400137085526884,2.0,3.0,4.0,1.0,0.0,1.0,1.0,144.0,48.583333333333336,27.780734885334315,44.0,63.25,2.0,142.0,0.0,30.0,8.0,9.0,1.0,10.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
27_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,16.0,3.5625,0.51234753829798,4.0,4.0,2.0,4.0,0.0,4.0,4.0,5.0,3.2,0.4472135954999579,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,,,,,4.0,39.5,4.041451884327381,39.5,43.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
28_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,10.0,2.7,0.674948557710553,3.0,3.0,2.0,2.5,0.7071067811865476,2.5,2.75,1.0,2.0,,2.0,2.0,6.0,2.0,0.0,2.0,2.0,0.0,,,,,6.0,44.0,21.707141681944215,51.0,60.75,0.0,6.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
29_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,36.0,3.0277777777777777,0.5599036198240404,3.0,3.0,4.0,3.25,0.5,3.0,3.25,7.0,3.2857142857142856,0.48795003647426655,3.0,3.5,6.0,1.3333333333333333,0.5163977794943222,1.0,1.75,0.0,,,,,8.0,14.5,1.1952286093343938,14.5,15.25,0.0,8.0,4.0,2.0,0.0,,,,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
30_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,12.0,3.5,0.6741998624632419,4.0,4.0,2.0,4.0,0.0,4.0,4.0,3.0,3.6666666666666665,0.5773502691896258,4.0,4.0,18.0,3.4444444444444446,2.33193235252055,3.0,4.0,0.0,,,,,18.0,104.55555555555556,56.90675781458051,72.0,123.0,0.0,18.0,0.0,2.0,2.0,23.0,0.0,23.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
31_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,23.0,3.1739130434782608,0.5762081310400609,3.0,3.5,7.0,3.0,0.5773502691896257,3.0,3.0,3.0,3.3333333333333335,0.5773502691896258,3.0,3.5,56.0,2.392857142857143,1.3840463921359052,2.0,3.0,0.0,,,,,56.0,100.07142857142857,104.30825943813359,63.5,114.25,0.0,56.0,0.0,16.0,0.0,11.0,0.0,11.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
32_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,56.0,3.7857142857142856,0.41403933560541256,4.0,4.0,9.0,3.888888888888889,0.3333333333333333,4.0,4.0,9.0,4.0,0.0,4.0,4.0,104.0,2.75,1.8578095463958662,2.0,3.0,0.0,,,,,106.0,64.30188679245283,54.83258846991332,46.0,81.0,2.0,104.0,18.0,14.0,16.0,163.0,0.0,163.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
33_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,5.0,3.4,1.3416407864998738,4.0,4.0,2.0,2.5,2.1213203435596424,2.5,3.25,0.0,,,,,6.0,2.0,0.8944271909999159,2.0,2.75,2.0,3.0,0.0,3.0,3.0,6.0,10.333333333333334,4.4121045620731465,8.0,14.0,0.0,6.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
34_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,38.0,4.0,0.0,4.0,4.0,9.0,4.0,0.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,46.0,2.4347826086956523,1.108596187638392,2.0,3.0,0.0,,,,,46.0,70.6086956521739,46.73398870718283,53.0,106.5,0.0,46.0,0.0,24.0,4.0,15.0,1.0,16.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
35_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,40.0,3.4,0.7778998683173849,4.0,4.0,9.0,3.5555555555555554,0.5270462766947298,4.0,4.0,6.0,3.0,0.8944271909999159,3.0,3.75,70.0,2.6285714285714286,1.6345138759784346,2.0,4.0,2.0,1.0,0.0,1.0,1.0,74.0,87.89189189189189,72.63675200321937,67.0,119.0,0.0,74.0,0.0,12.0,2.0,116.0,0.0,116.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
36_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,48.0,2.75,0.6358107573397421,3.0,3.0,9.0,2.7777777777777777,0.4409585518440984,3.0,3.0,5.0,3.0,0.0,3.0,3.0,58.0,3.2413793103448274,1.6890809795133868,3.0,4.0,8.0,2.25,2.052872551885702,2.0,3.5,66.0,145.12121212121212,120.90447789016243,78.0,205.0,0.0,66.0,0.0,14.0,2.0,6.0,0.0,6.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
37_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,31.0,3.5483870967741935,0.5058794110206737,4.0,4.0,6.0,3.3333333333333335,0.5163977794943222,3.0,3.75,6.0,3.5,0.5477225575051661,3.5,4.0,44.0,3.1363636363636362,1.8626176765185856,3.0,4.0,0.0,,,,,46.0,67.65217391304348,68.0461338247987,43.0,59.0,4.0,42.0,4.0,10.0,12.0,8.0,1.0,9.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
39_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,8.0,3.25,0.4629100498862757,3.0,3.25,1.0,4.0,,4.0,4.0,1.0,3.0,,3.0,3.0,8.0,3.25,1.5811388300841898,3.5,4.25,0.0,,,,,10.0,68.2,62.83452695594817,38.0,139.0,0.0,10.0,0.0,0.0,4.0,11.0,0.0,11.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
40_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,10.0,3.5,0.5270462766947298,3.5,4.0,4.0,3.5,0.5773502691896257,3.5,4.0,1.0,4.0,,4.0,4.0,32.0,2.375,1.0701220913160239,2.0,3.0,0.0,,,,,32.0,63.5625,62.7621919784155,34.0,110.25,0.0,32.0,0.0,20.0,0.0,5.0,0.0,5.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
41_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,5.0,3.0,1.224744871391589,3.0,4.0,2.0,3.5,0.7071067811865476,3.5,3.75,1.0,1.0,,1.0,1.0,12.0,4.0,2.4120907566221086,3.0,6.0,0.0,,,,,12.0,125.16666666666667,138.37947386761806,61.5,171.0,0.0,12.0,0.0,8.0,0.0,10.0,0.0,10.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
42_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,2.0,2.5,0.7071067811865476,2.5,2.75,1.0,3.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
43_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,48.0,3.5,0.5457768229098154,4.0,4.0,11.0,3.5454545454545454,0.5222329678670934,4.0,4.0,8.0,3.625,0.5175491695067655,4.0,4.0,72.0,2.5277777777777777,1.6697155212049561,2.0,3.0,2.0,6.0,0.0,6.0,6.0,76.0,45.1578947368421,29.915014126278443,38.0,59.0,0.0,76.0,0.0,12.0,6.0,9.0,0.0,9.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
45_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,1,48.0,3.875,0.4892460547900816,4.0,4.0,8.0,3.875,0.3535533905932739,4.0,4.0,8.0,4.0,0.0,4.0,4.0,86.0,2.441860465116279,1.5688485936229541,2.0,3.0,0.0,,,,,88.0,80.81818181818181,65.44780239271236,68.5,96.25,0.0,88.0,0.0,44.0,0.0,209.0,3.0,212.0,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
52_5809cde3ff2ea40003fda452,True,5809cde3ff2ea40003fda452,0,1.0,4.0,,4.0,4.0,0.0,,,,,1.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,828,3.4408212560386473,0.6375021554800496,4,4,37.857142857142854,2827.4285714285716,30.0,1361.0,46.11538461538461,0.7307692307692307,11.0,0.0
18_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,1.0,4.0,,4.0,4.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
34_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,1.0,4.0,,4.0,4.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.0,29.0,0.0,29.0,29.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
3_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,2.0,4.0,0.0,4.0,4.0,0.0,,,,,1.0,4.0,,4.0,4.0,0.0,,,,,0.0,,,,,4.0,30.0,10.392304845413264,30.0,39.0,0.0,4.0,0.0,2.0,0.0,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
21_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,1.0,3.0,,3.0,3.0,1.0,3.0,,3.0,3.0,0.0,,,,,0.0,,,,,0.0,,,,,2.0,53.0,0.0,53.0,53.0,0.0,2.0,0.0,2.0,0.0,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
6_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,5.0,3.8,0.447213595499958,4.0,4.0,1.0,4.0,,4.0,4.0,1.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
39_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,1.0,4.0,,4.0,4.0,0.0,,,,,1.0,4.0,,4.0,4.0,0.0,,,,,0.0,,,,,2.0,14.0,0.0,14.0,14.0,0.0,2.0,0.0,2.0,0.0,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
24_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,0,1.0,3.0,,3.0,3.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
41_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,1,1.0,3.0,,3.0,3.0,1.0,3.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
12_58bf03e5cff4fa0004dd44ef,True,58bf03e5cff4fa0004dd44ef,0,2.0,3.5,0.7071067811865476,3.5,3.75,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,4.0,136.0,142.02816622064793,136.0,259.0,0.0,4.0,0.0,2.0,0.0,,,,0.0,12,3.75,0.4522670168666455,4,4,2.5,78.0,2.0,82.0,,,,
1_58a728a0e75bda00042a3468,True,58a728a0e75bda00042a3468,1,22.0,3.5,0.8017837257372733,4.0,4.0,5.0,3.6,0.5477225575051662,4.0,4.0,5.0,3.6,0.8944271909999159,4.0,4.0,23.0,5.6521739130434785,5.2795376489387085,3.0,9.0,10.0,4.8,4.184627953726724,3.0,6.0,24.0,83.58333333333333,48.49017530850219,77.0,109.0,0.0,24.0,0.0,2.0,9.0,137.0,23.0,160.0,0.2624584717607974,2539,2.7388735722725484,0.8778585364927902,3,3,9.088888888888889,931.8444444444444,6.5,360.0,35.469026548672566,10.668141592920353,19.5,4.0
-2_58a728a0e75bda00042a3468,False,58a728a0e75bda00042a3468,1,,,,,,,,,,,,,,,,2.0,18.0,0.0,18.0,18.0,2.0,18.0,0.0,18.0,18.0,2.0,250.0,0.0,250.0,250.0,0.0,2.0,2.0,0.0,0.0,21.0,10.0,31.0,0.2624584717607974,2539,2.7388735722725484,0.8778585364927902,3,3,9.088888888888889,931.8444444444444,6.5,360.0,35.469026548672566,10.668141592920353,19.5,4.0
2_58a728a0e75bda00042a3468,True,58a728a0e75bda00042a3468,1,19.0,2.8947368421052633,0.7374684055082,3.0,3.0,4.0,2.75,0.9574271077563381,2.5,3.25,5.0,3.0,0.7071067811865476,3.0,3.0,16.0,5.9375,8.31439514737342,2.0,4.75,9.0,3.5555555555555554,3.6780127484523186,2.0,2.0,18.0,39.72222222222222,23.005895805859534,30.5,50.0,2.0,16.0,0.0,4.0,0.0,87.0,91.0,178.0,0.2624584717607974,2539,2.7388735722725484,0.8778585364927902,3,3,9.088888888888889,931.8444444444444,6.5,360.0,35.469026548672566,10.668141592920353,19.5,4.0
-3_58a728a0e75bda00042a3468,False,58a728a0e75bda00042a3468,1,,,,,,,,,,,,,,,,6.0,3.6666666666666665,4.1311822359545785,1.0,7.0,6.0,3.6666666666666665,4.1311822359545785,1.0,7.0,6.0,147.33333333333334,172.5348274020833,41.0,287.75,0.0,6.0,4.0,0.0,0.0,33.0,5.0,38.0,0.2624584717607974,2539,2.7388735722725484,0.8778585364927902,3,3,9.088888888888889,931.8444444444444,6.5,360.0,35.469026548672566,10.668141592920353,19.5,4.0
3_58a728a0e75bda00042a3468,True,58a728a0e75bda00042a3468,1,14.0,3.142857142857143,0.3631365196012816,3.0,3.0,1.0,3.0,,3.0,3.0,4.0,3.0,0.0,3.0,3.0,2.0,4.0,0.0,4.0,4.0,0.0,,,,,2.0,57.0,0.0,57.0,57.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.2624584717607974,2539,2.7388735722725484,0.8778585364927902,3,3,9.088888888888889,931.8444444444444,6.5,360.0,35.469026548672566,10.668141592920353,19.5,4.0
